step,train_loss,train_accuracy,test_loss,test_accuracy,hidden_parameter_norm,auxiliary_parameter_norm,unembedding_parameter_norm,hidden_gradient_norm,auxiliary_gradient_norm,unembedding_gradient_norm,muon_applied_update_norm,muon_max_abs_applied_update,collapse_detected,generalization_collapse_detected,auxiliary_learning_rate,unembedding_learning_rate,auxiliary_frozen
35000,1.7054973795893602e-05,1.0,0.00485203554853797,0.9998881220817566,285.79741449828396,0.8541779194510929,1.1736422777175903,4.955797067603853e-06,0.0,0.0,0.2873058723149009,0.005429885815829039,0,0,0.0,0.0,1
35100,1.7022728570736945e-05,1.0,0.004880516789853573,0.9998881220817566,285.8174690241804,0.8541779194510929,1.1736422777175903,4.9440109718834525e-06,0.0,0.0,0.2873480445663796,0.005453010089695454,0,0,0.0,0.0,1
35200,1.699116728559602e-05,1.0,0.004898922052234411,0.9998881220817566,285.83563857885946,0.8541779194510929,1.1736422777175903,4.939037707311738e-06,0.0,0.0,0.2865129796497355,0.00553125562146306,0,0,0.0,0.0,1
35300,1.6960635548457503e-05,1.0,0.004911523777991533,0.9998881220817566,285.85918054870143,0.8541779194510929,1.1736422777175903,4.928486954650833e-06,0.0,0.0,0.286913541372091,0.0054613882675766945,0,0,0.0,0.0,1
35400,1.693486592557747e-05,1.0,0.004923991858959198,0.9998881220817566,285.8777273713708,0.8541779194510929,1.1736422777175903,4.918862105009393e-06,0.0,0.0,0.2873845012508888,0.0054741958156228065,0,0,0.0,0.0,1
35500,1.6908379620872438e-05,1.0,0.004944914486259222,0.9998881220817566,285.89791388301495,0.8541779194510929,1.1736422777175903,4.914699346179732e-06,0.0,0.0,0.28646896246620007,0.005500655621290207,0,0,0.0,0.0,1
35600,1.6897796740522608e-05,1.0,0.004968587309122086,0.9998881220817566,285.9153668210826,0.8541779194510929,1.1736422777175903,4.909889718676737e-06,0.0,0.0,0.286477761832981,0.0055063399486243725,0,0,0.0,0.0,1
35700,1.6887648598640226e-05,1.0,0.004984749015420675,0.9997762441635132,285.93019343019773,0.8541779194510929,1.1736422777175903,4.907832833073084e-06,0.0,0.0,0.28669600021511377,0.005487077869474888,0,0,0.0,0.0,1
35800,1.6885625882423483e-05,1.0,0.005006153602153063,0.9997762441635132,285.94350676479627,0.8541779194510929,1.1736422777175903,4.908199395541004e-06,0.0,0.0,0.28643658856792553,0.0055303615517914295,0,0,0.0,0.0,1
35900,1.6905858501559123e-05,1.0,0.005029528401792049,0.9997762441635132,285.94836101305043,0.8541779194510929,1.1736422777175903,4.913386189175257e-06,0.0,0.0,0.28643689379041354,0.005537849385291338,0,0,0.0,0.0,1
36000,1.6926804164540954e-05,1.0,0.005060081370174885,0.9997762441635132,285.95319782621635,0.8541779194510929,1.1736422777175903,4.918576525720407e-06,0.0,0.0,0.28686856781770675,0.005535109434276819,0,0,0.0,0.0,1
36100,1.6956091712927446e-05,1.0,0.005083671770989895,0.9997762441635132,285.95204543928827,0.8541779194510929,1.1736422777175903,4.926472033435493e-06,0.0,0.0,0.2867792847980784,0.005544681567698717,0,0,0.0,0.0,1
36200,1.7008349459501915e-05,1.0,0.005121031776070595,0.9997762441635132,285.94560263441036,0.8541779194510929,1.1736422777175903,4.936895235340249e-06,0.0,0.0,0.2868514494246787,0.005597300361841917,0,0,0.0,0.0,1
36300,1.704510759736877e-05,1.0,0.005140993744134903,0.9997762441635132,285.9342322298356,0.8541779194510929,1.1736422777175903,4.9488139985164336e-06,0.0,0.0,0.2866044718835365,0.005627704318612814,0,0,0.0,0.0,1
36400,1.70909843291156e-05,1.0,0.005166435614228249,0.9997762441635132,285.9182645038832,0.8541779194510929,1.1736422777175903,4.962457067711569e-06,0.0,0.0,0.28620377529026175,0.005679205991327763,0,0,0.0,0.0,1
36500,1.713073106657248e-05,1.0,0.005188250448554754,0.9997762441635132,285.90161728782056,0.8541779194510929,1.1736422777175903,4.971662987717199e-06,0.0,0.0,0.2862842612859324,0.005692383740097284,0,0,0.0,0.0,1
36600,1.7163067241199315e-05,1.0,0.005208550952374935,0.9997762441635132,285.884198980846,0.8541779194510929,1.1736422777175903,4.981712485701533e-06,0.0,0.0,0.28632901304112085,0.00566739309579134,0,0,0.0,0.0,1
36700,1.7189431673614308e-05,1.0,0.0052138082683086395,0.9997762441635132,285.86793069731704,0.8541779194510929,1.1736422777175903,4.984671014453927e-06,0.0,0.0,0.2872138307296674,0.005685632582753897,0,0,0.0,0.0,1
36800,1.7203654351760633e-05,1.0,0.005211707670241594,0.9997762441635132,285.8551508293581,0.8541779194510929,1.1736422777175903,4.99258383748223e-06,0.0,0.0,0.28668120094345423,0.00568529823794961,0,0,0.0,0.0,1
36900,1.72187192220008e-05,1.0,0.005211351439356804,0.9997762441635132,285.83937183388997,0.8541779194510929,1.1736422777175903,4.992803995991822e-06,0.0,0.0,0.28715400712034966,0.005707258358597755,0,0,0.0,0.0,1
37000,1.7226313502760604e-05,1.0,0.005204379092901945,0.9997762441635132,285.82723454710504,0.8541779194510929,1.1736422777175903,4.998474729511871e-06,0.0,0.0,0.2862201688080883,0.0057276454754173756,0,0,0.0,0.0,1
37100,1.722510023682844e-05,1.0,0.0052066403441131115,0.9997762441635132,285.82027687118176,0.8541779194510929,1.1736422777175903,4.993555181331283e-06,0.0,0.0,0.28729305893342055,0.005707817617803812,0,0,0.0,0.0,1
37200,1.720798172755167e-05,1.0,0.00520820077508688,0.9997762441635132,285.81810313072054,0.8541779194510929,1.1736422777175903,4.993211810645484e-06,0.0,0.0,0.28642131944878446,0.005752672906965017,0,0,0.0,0.0,1
37300,1.719104875519406e-05,1.0,0.005208201706409454,0.9997762441635132,285.81468551690716,0.8541779194510929,1.1736422777175903,4.98721399453016e-06,0.0,0.0,0.2866134047226405,0.005727232433855534,0,0,0.0,0.0,1
37400,1.7175641914946027e-05,1.0,0.005204673390835524,0.9997762441635132,285.80601338841814,0.8541779194510929,1.1736422777175903,4.985052260441669e-06,0.0,0.0,0.28625702669034303,0.005725209601223469,0,0,0.0,0.0,1
37500,1.714526479190681e-05,1.0,0.005206368863582611,0.9998881220817566,285.80238840131295,0.8541779194510929,1.1736422777175903,4.9727034934212995e-06,0.0,0.0,0.28708791063536343,0.0056902444921433926,0,0,0.0,0.0,1
37600,1.71030915225856e-05,1.0,0.005199791397899389,0.9998881220817566,285.8047367821197,0.8541779194510929,1.1736422777175903,4.9659092996424145e-06,0.0,0.0,0.2866860452413376,0.005721503868699074,0,0,0.0,0.0,1
37700,1.706549483060371e-05,1.0,0.005184698849916458,0.9998881220817566,285.80737565819567,0.8541779194510929,1.1736422777175903,4.952722701875132e-06,0.0,0.0,0.28675968241146366,0.005643800832331181,0,0,0.0,0.0,1
37800,1.7032969481078908e-05,1.0,0.00516259390860796,0.9998881220817566,285.8097845957226,0.8541779194510929,1.1736422777175903,4.942974311876788e-06,0.0,0.0,0.2868766916608239,0.005707853939384222,0,0,0.0,0.0,1
37900,1.6999321815092117e-05,1.0,0.005131269805133343,0.9998881220817566,285.813010399912,0.8541779194510929,1.1736422777175903,4.933672001322827e-06,0.0,0.0,0.28724676152633016,0.005667821038514376,0,0,0.0,0.0,1
38000,1.696897561487276e-05,1.0,0.0050967237912118435,0.9998881220817566,285.8151965001417,0.8541779194510929,1.1736422777175903,4.927247049618142e-06,0.0,0.0,0.2863227500007494,0.005688372068107128,0,0,0.0,0.0,1
38100,1.6942116417340003e-05,1.0,0.005063897464424372,0.9998881220817566,285.81836285857526,0.8541779194510929,1.1736422777175903,4.9225452550053925e-06,0.0,0.0,0.2862613490656694,0.005704476032406092,0,0,0.0,0.0,1
38200,1.6924872397794388e-05,1.0,0.005046984180808067,0.9998881220817566,285.8210292592486,0.8541779194510929,1.1736422777175903,4.914523618429227e-06,0.0,0.0,0.28728668437808785,0.005684796255081892,0,0,0.0,0.0,1
38300,1.690669887466356e-05,1.0,0.005019648466259241,0.9998881220817566,285.8249941139144,0.8541779194510929,1.1736422777175903,4.911616713662929e-06,0.0,0.0,0.28639007020381296,0.005715379025787115,0,0,0.0,0.0,1
38400,1.690072167548351e-05,1.0,0.004996027797460556,0.9998881220817566,285.83157760899184,0.8541779194510929,1.1736422777175903,4.907209134155232e-06,0.0,0.0,0.2873327053395235,0.005674939602613449,0,0,0.0,0.0,1
38500,1.689698729023803e-05,1.0,0.004979298450052738,0.9998881220817566,285.8439640792992,0.8541779194510929,1.1736422777175903,4.907670901920511e-06,0.0,0.0,0.28661214194515006,0.005684174131602049,0,0,0.0,0.0,1
38600,1.6890387996681966e-05,1.0,0.004968077410012484,0.9998881220817566,285.8547660108518,0.8541779194510929,1.1736422777175903,4.909958009061563e-06,0.0,0.0,0.28647623579607984,0.005684137810021639,0,0,0.0,0.0,1
38700,1.687996154942084e-05,1.0,0.004962144885212183,0.9998881220817566,285.86880196304685,0.8541779194510929,1.1736422777175903,4.906255469775229e-06,0.0,0.0,0.286932252989681,0.005680697970092297,0,0,0.0,0.0,1
38800,1.6870561012183316e-05,1.0,0.00495375320315361,0.9998881220817566,285.88413063018027,0.8541779194510929,1.1736422777175903,4.903174960226704e-06,0.0,0.0,0.28711884511235525,0.005637907888740301,0,0,0.0,0.0,1
38900,1.6851543477969244e-05,1.0,0.004942776635289192,0.9998881220817566,285.90270210658366,0.8541779194510929,1.1736422777175903,4.894527706540348e-06,0.0,0.0,0.2874992676890374,0.00564143480733037,0,0,0.0,0.0,1
39000,1.6836447684909217e-05,1.0,0.004928811453282833,0.9998881220817566,285.9235790891087,0.8541779194510929,1.1736422777175903,4.894709477900843e-06,0.0,0.0,0.28678217463723976,0.0055944351479411125,0,0,0.0,0.0,1
39100,1.6806257917778566e-05,1.0,0.00491205882281065,0.9998881220817566,285.9508864031286,0.8541779194510929,1.1736422777175903,4.885900925847728e-06,0.0,0.0,0.28676423782723043,0.005564963910728693,0,0,0.0,0.0,1
39200,1.6771804439486004e-05,1.0,0.00487665506079793,0.9998881220817566,285.97742368310367,0.8541779194510929,1.1736422777175903,4.878305344783177e-06,0.0,0.0,0.2867374781306591,0.00556449918076396,0,0,0.0,0.0,1
39300,1.6754313037381507e-05,1.0,0.004844834562391043,0.9998881220817566,285.99956190983784,0.8541779194510929,1.1736422777175903,4.869687523553758e-06,0.0,0.0,0.28741569289082625,0.005515071097761393,0,0,0.0,0.0,1
39400,1.674927079875488e-05,1.0,0.004826077260077,0.9998881220817566,286.0138077528655,0.8541779194510929,1.1736422777175903,4.8718318366012625e-06,0.0,0.0,0.28659423976693915,0.005514321383088827,0,0,0.0,0.0,1
39500,1.676262399996631e-05,1.0,0.004809023812413216,1.0,286.02347292796236,0.8541779194510929,1.1736422777175903,4.871305907034408e-06,0.0,0.0,0.2875102689750638,0.005485709756612778,0,0,0.0,0.0,1
39600,1.67723665072117e-05,1.0,0.004790403880178928,1.0,286.0338666793988,0.8541779194510929,1.1736422777175903,4.875095098968327e-06,0.0,0.0,0.2865926484119539,0.005500478204339743,0,0,0.0,0.0,1
39700,1.6785746993264183e-05,1.0,0.004786049947142601,1.0,286.0443977084891,0.8541779194510929,1.1736422777175903,4.877513548613443e-06,0.0,0.0,0.28757220714737236,0.0054833972826600075,0,0,0.0,0.0,1
39800,1.6815998606034555e-05,1.0,0.004780870862305164,1.0,286.04818897605816,0.8541779194510929,1.1736422777175903,4.889477553280107e-06,0.0,0.0,0.28672198350191974,0.0054435268975794315,0,0,0.0,0.0,1
39900,1.6850206520757638e-05,1.0,0.004776774439960718,1.0,286.0510685997968,0.8541779194510929,1.1736422777175903,4.896965677303533e-06,0.0,0.0,0.28748415812998007,0.005413554608821869,0,0,0.0,0.0,1
40000,1.688926749920938e-05,1.0,0.004771906416863203,1.0,286.05131850808215,0.8541779194510929,1.1736422777175903,4.911664223317993e-06,0.0,0.0,0.2866025944949341,0.005475248675793409,0,0,0.0,0.0,1
40100,1.692331898084376e-05,1.0,0.004775054287165403,1.0,286.05357522516465,0.8541779194510929,1.1736422777175903,4.9212621668702425e-06,0.0,0.0,0.28671235221026165,0.005513876676559448,0,0,0.0,0.0,1
40200,1.695288301561959e-05,1.0,0.004768069367855787,1.0,286.0565262490342,0.8541779194510929,1.1736422777175903,4.927457229106336e-06,0.0,0.0,0.2866664146968685,0.005441163666546345,0,0,0.0,0.0,1
40300,1.6973117453744635e-05,1.0,0.0047731539234519005,1.0,286.0594089927023,0.8541779194510929,1.1736422777175903,4.93184615068701e-06,0.0,0.0,0.28747390116994853,0.005420028232038021,0,0,0.0,0.0,1
40400,1.700754182820674e-05,1.0,0.004787001293152571,1.0,286.05799886434534,0.8541779194510929,1.1736422777175903,4.940391811097514e-06,0.0,0.0,0.28735024523331965,0.0054033612832427025,0,0,0.0,0.0,1
40500,1.704190253803972e-05,1.0,0.004786433186382055,1.0,286.05316898228415,0.8541779194510929,1.1736422777175903,4.951043470529763e-06,0.0,0.0,0.2870134622612812,0.0054503316059708595,0,0,0.0,0.0,1
40600,1.7073991330107674e-05,1.0,0.004776044748723507,1.0,286.0515158049778,0.8541779194510929,1.1736422777175903,4.958613816048375e-06,0.0,0.0,0.28726763698356594,0.005407118704169989,0,0,0.0,0.0,1
40700,1.7096059309551492e-05,1.0,0.004764588549733162,1.0,286.0500341876936,0.8541779194510929,1.1736422777175903,4.966025027592013e-06,0.0,0.0,0.287376143652805,0.005423419177532196,0,0,0.0,0.0,1
40800,1.713440360617824e-05,1.0,0.004765929654240608,1.0,286.03622027136777,0.8541779194510929,1.1736422777175903,4.97962304717899e-06,0.0,0.0,0.286484194585231,0.005466758273541927,0,0,0.0,0.0,1
40900,1.718084058666136e-05,1.0,0.004766528028994799,1.0,286.0156622665836,0.8541779194510929,1.1736422777175903,4.99210323812373e-06,0.0,0.0,0.28637323790627217,0.005452604964375496,0,0,0.0,0.0,1
41000,1.7230298908543773e-05,1.0,0.004756024107336998,1.0,285.98836989387,0.8541779194510929,1.1736422777175903,5.006122848843643e-06,0.0,0.0,0.286405872797549,0.005485145375132561,0,0,0.0,0.0,1
41100,1.7260801541851833e-05,1.0,0.00474600400775671,1.0,285.9703058552399,0.8541779194510929,1.1736422777175903,5.010364158336428e-06,0.0,0.0,0.2872828437244679,0.005488059017807245,0,0,0.0,0.0,1
41200,1.7285543435718864e-05,1.0,0.004738552495837212,1.0,285.95430110401594,0.8541779194510929,1.1736422777175903,5.022918353553579e-06,0.0,0.0,0.28647561609855954,0.005548994988203049,0,0,0.0,0.0,1
41300,1.7313990611000918e-05,1.0,0.004743076395243406,1.0,285.938684750555,0.8541779194510929,1.1736422777175903,5.029507095978699e-06,0.0,0.0,0.28648304082165804,0.0054940939880907536,0,0,0.0,0.0,1
41400,1.7338703401037492e-05,1.0,0.004753748420625925,0.9998881220817566,285.92426441589134,0.8541779194510929,1.1736422777175903,5.037921384469182e-06,0.0,0.0,0.286294567565439,0.0054915607906877995,0,0,0.0,0.0,1
41500,1.736366539262235e-05,1.0,0.004773316439241171,0.9998881220817566,285.9094981294284,0.8541779194510929,1.1736422777175903,5.038867757322499e-06,0.0,0.0,0.28723648754043973,0.0054973396472632885,0,0,0.0,0.0,1
41600,1.7396097973687574e-05,1.0,0.004787696525454521,0.9998881220817566,285.8884243818218,0.8541779194510929,1.1736422777175903,5.052085959898623e-06,0.0,0.0,0.28630973392318465,0.005456883925944567,0,0,0.0,0.0,1
41700,1.742871609167196e-05,1.0,0.004798376001417637,0.9998881220817566,285.86978784785805,0.8541779194510929,1.1736422777175903,5.0555637169677085e-06,0.0,0.0,0.2872213182589246,0.005465284455567598,0,0,0.0,0.0,1
41800,1.744972360029351e-05,1.0,0.004804807715117931,0.9998881220817566,285.85246716685845,0.8541779194510929,1.1736422777175903,5.064879695001944e-06,0.0,0.0,0.28660945572153873,0.005452584940940142,0,0,0.0,0.0,1
41900,1.7478638255852275e-05,1.0,0.0048201726749539375,0.9998881220817566,285.83434838613886,0.8541779194510929,1.1736422777175903,5.06953293501512e-06,0.0,0.0,0.28719142114075635,0.005437065381556749,0,0,0.0,0.0,1
42000,1.7483618648839183e-05,1.0,0.004827002063393593,0.9998881220817566,285.82606693261863,0.8541779194510929,1.1736422777175903,5.070622727315246e-06,0.0,0.0,0.28715314601605174,0.0054282620549201965,0,0,0.0,0.0,1
42100,1.7468833902967162e-05,1.0,0.004827732220292091,0.9998881220817566,285.82591495602065,0.8541779194510929,1.1736422777175903,5.065454295605097e-06,0.0,0.0,0.28733672657620046,0.005467542912811041,0,0,0.0,0.0,1
42200,1.745619738358073e-05,1.0,0.004811977501958609,0.9998881220817566,285.8235192425488,0.8541779194510929,1.1736422777175903,5.067873656631152e-06,0.0,0.0,0.28640139221389305,0.005438241176307201,0,0,0.0,0.0,1
42300,1.7448448488721624e-05,1.0,0.004806062672287226,0.9998881220817566,285.8170878900532,0.8541779194510929,1.1736422777175903,5.0636819423978025e-06,0.0,0.0,0.28653136358884773,0.005440163426101208,0,0,0.0,0.0,1
42400,1.7447981008444913e-05,1.0,0.0047873277217149734,0.9998881220817566,285.81122995306555,0.8541779194510929,1.1736422777175903,5.067408773252991e-06,0.0,0.0,0.2863311617686382,0.00543738529086113,0,0,0.0,0.0,1
42500,1.744035580486525e-05,1.0,0.004783379379659891,0.9998881220817566,285.80559117469306,0.8541779194510929,1.1736422777175903,5.061888753909588e-06,0.0,0.0,0.2868332630343127,0.005367058329284191,0,0,0.0,0.0,1
42600,1.743441134749446e-05,1.0,0.004783750046044588,0.9998881220817566,285.8001069174843,0.8541779194510929,1.1736422777175903,5.061285047798496e-06,0.0,0.0,0.2864267306889749,0.005406036972999573,0,0,0.0,0.0,1
42700,1.744051041896455e-05,1.0,0.004790112841874361,0.9998881220817566,285.7959631445933,0.8541779194510929,1.1736422777175903,5.0592603121000736e-06,0.0,0.0,0.2870215078488669,0.005389958620071411,0,0,0.0,0.0,1
42800,1.7455480701755732e-05,1.0,0.004797196015715599,0.9998881220817566,285.78813464871973,0.8541779194510929,1.1736422777175903,5.063534915061824e-06,0.0,0.0,0.2871995004440699,0.005361964460462332,0,0,0.0,0.0,1
42900,1.7468708392698318e-05,1.0,0.0048077842220664024,0.9998881220817566,285.77799870228233,0.8541779194510929,1.1736422777175903,5.067439736500413e-06,0.0,0.0,0.28707511230936683,0.005394232925027609,0,0,0.0,0.0,1
43000,1.7488660887465812e-05,1.0,0.004809636157006025,0.9998881220817566,285.7620648606578,0.8541779194510929,1.1736422777175903,5.075191362055484e-06,0.0,0.0,0.2862711212872074,0.005391372833400965,0,0,0.0,0.0,1
43100,1.7500768080935813e-05,1.0,0.004817368928343058,0.9998881220817566,285.7488317611461,0.8541779194510929,1.1736422777175903,5.075403410443283e-06,0.0,0.0,0.2869382680926249,0.00536809116601944,0,0,0.0,0.0,1
43200,1.751075978972949e-05,1.0,0.0048268456012010574,0.9997762441635132,285.7339804539034,0.8541779194510929,1.1736422777175903,5.078650254391745e-06,0.0,0.0,0.2869911653326897,0.0053439876064658165,0,0,0.0,0.0,1
43300,1.7521186236990616e-05,1.0,0.004830789286643267,1.0,285.7249652635443,0.8541779194510929,1.1736422777175903,5.084176722389494e-06,0.0,0.0,0.2863288693999084,0.005373071879148483,0,0,0.0,0.0,1
43400,1.7530928744236007e-05,1.0,0.004855428822338581,0.9997762441635132,285.71860046471687,0.8541779194510929,1.1736422777175903,5.0888243380708444e-06,0.0,0.0,0.2864755389522746,0.0053414395079016685,0,0,0.0,0.0,1
43500,1.7532547644805163e-05,1.0,0.004876809660345316,0.9997762441635132,285.7154660681424,0.8541779194510929,1.1736422777175903,5.08338935358777e-06,0.0,0.0,0.28712622238938623,0.005268031265586615,0,0,0.0,0.0,1
43600,1.754303593770601e-05,1.0,0.004894535522907972,0.9997762441635132,285.70785595949707,0.8541779194510929,1.1736422777175903,5.092727974084718e-06,0.0,0.0,0.28619292253073975,0.005343379452824593,0,0,0.0,0.0,1
43700,1.7557134924572892e-05,1.0,0.004910650197416544,0.9997762441635132,285.70180078906975,0.8541779194510929,1.1736422777175903,5.09228662907029e-06,0.0,0.0,0.2870648992870838,0.005254481919109821,0,0,0.0,0.0,1
43800,1.756774690875318e-05,1.0,0.004924234934151173,0.9997762441635132,285.697172027913,0.8541779194510929,1.1736422777175903,5.096474943818718e-06,0.0,0.0,0.2868285547960811,0.005298655480146408,0,0,0.0,0.0,1
43900,1.7585207388037816e-05,1.0,0.004942104686051607,0.9997762441635132,285.6945630309459,0.8541779194510929,1.1736422777175903,5.100336286537372e-06,0.0,0.0,0.28649131920532517,0.005321505479514599,0,0,0.0,0.0,1
44000,1.7608021153137088e-05,1.0,0.004954411648213863,0.9997762441635132,285.68625350485274,0.8541779194510929,1.1736422777175903,5.110022913070331e-06,0.0,0.0,0.2862356622396017,0.005364729091525078,0,0,0.0,0.0,1
