step,branch_step,branch,stage_name,stage_kind,layer,stage_order,representative_k,representative_l,conjugate_k,conjugate_l,family,pair_power,rank,pair_power_fraction_total,pair_power_fraction_non_dc
300000,126200,control,layer_2_mlp_activation,mlp_activation,2,8,41,41,72,72,addition,445112.625,7,0.0050384772648077,0.010565982200658618
300000,126200,control,layer_2_mlp_activation,mlp_activation,2,8,41,72,72,41,subtraction,381013.0,8,0.004312897972948254,0.009044399889173087
300000,126200,control,layer_2_mlp_activation,mlp_activation,2,8,0,34,0,79,b_only,257926.390625,9,0.0029196122108600545,0.006122597965905532
300000,126200,control,layer_2_mlp_activation,mlp_activation,2,8,0,49,0,64,b_only,253962.59375,10,0.0028747437903406336,0.006028506257704094
300000,126200,control,layer_2_mlp_activation,mlp_activation,2,8,0,3,0,110,b_only,245346.78125,11,0.002777216618652129,0.005823986061227501
300000,126200,control,layer_2_mlp_activation,mlp_activation,2,8,0,46,0,67,b_only,215404.1875,12,0.002438279753271714,0.005113215584645193
300000,126200,control,layer_2_mlp_activation,mlp_activation,2,8,38,75,75,38,subtraction,213026.0,13,0.0024113597267948197,0.005056762710959958
300000,126200,control,layer_2_mlp_activation,mlp_activation,2,8,0,31,0,82,b_only,208692.0625,14,0.002362301478759623,0.0049538846888329355
300000,126200,control,layer_2_mlp_activation,mlp_activation,2,8,49,0,64,0,a_only,203994.96875,15,0.0023091324632322713,0.004842386146284687
300000,126200,control,layer_2_mlp_activation,mlp_activation,2,8,0,30,0,83,b_only,200357.921875,16,0.0022679627076210313,0.004756050755226725
300000,126200,control,layer_2_mlp_activation,mlp_activation,2,8,34,0,79,0,a_only,193488.4375,17,0.0021902031948586396,0.004592984498380039
300000,126200,control,layer_2_mlp_activation,mlp_activation,2,8,38,38,75,75,addition,185717.8125,18,0.002102243170368554,0.004408527170444232
300000,126200,control,layer_2_mlp_activation,mlp_activation,2,8,31,0,82,0,a_only,182395.125,19,0.002064631823292495,0.004329653970693156
300000,126200,control,layer_2_mlp_activation,mlp_activation,2,8,46,0,67,0,a_only,180530.09375,20,0.002043520497700953,0.004285382283294552
300000,126200,freeze,layer_2_mlp_activation,mlp_activation,2,8,36,0,77,0,a_only,22916.32421875,1,0.03632905415266615,0.2481726464759409
300000,126200,freeze,layer_2_mlp_activation,mlp_activation,2,8,38,0,75,0,a_only,19074.7890625,2,0.03023910109612009,0.2065706889736599
300000,126200,freeze,layer_2_mlp_activation,mlp_activation,2,8,9,0,104,0,a_only,16949.26953125,3,0.02686953303554293,0.18355234614645294
300000,126200,freeze,layer_2_mlp_activation,mlp_activation,2,8,0,36,0,77,b_only,8609.84765625,4,0.013649118364898634,0.09324046292109887
300000,126200,freeze,layer_2_mlp_activation,mlp_activation,2,8,0,9,0,104,b_only,6529.4033203125,5,0.010351007628620892,0.07071026253786945
300000,126200,freeze,layer_2_mlp_activation,mlp_activation,2,8,0,38,0,75,b_only,6073.7470703125,6,0.00962865964544361,0.06577572694802646
300000,126200,freeze,layer_2_mlp_activation,mlp_activation,2,8,36,36,77,77,addition,526.9044189453125,7,0.0008352971002863334,0.005706118609656271
300000,126200,freeze,layer_2_mlp_activation,mlp_activation,2,8,39,0,74,0,a_only,511.34466552734375,8,0.0008106303553438343,0.0055376140472583055
300000,126200,freeze,layer_2_mlp_activation,mlp_activation,2,8,36,77,77,36,subtraction,460.22259521484375,9,0.0007295869714638116,0.004983986887785594
300000,126200,freeze,layer_2_mlp_activation,mlp_activation,2,8,27,0,86,0,a_only,417.3431396484375,10,0.0006616105347351735,0.004519623237412044
300000,126200,freeze,layer_2_mlp_activation,mlp_activation,2,8,2,0,111,0,a_only,388.1842041015625,11,0.0006153851218633397,0.004203846146199112
300000,126200,freeze,layer_2_mlp_activation,mlp_activation,2,8,45,0,68,0,a_only,373.1664123535156,12,0.000591577544153217,0.00404121076511614
300000,126200,freeze,layer_2_mlp_activation,mlp_activation,2,8,47,0,66,0,a_only,368.8989562988281,13,0.0005848123823137795,0.003994996291420352
300000,126200,freeze,layer_2_mlp_activation,mlp_activation,2,8,41,0,72,0,a_only,329.935546875,14,0.0005230440202754821,0.003573041516294357
300000,126200,freeze,layer_2_mlp_activation,mlp_activation,2,8,29,0,84,0,a_only,329.8524169921875,15,0.0005229122351782923,0.003572141260091753
300000,126200,freeze,layer_2_mlp_activation,mlp_activation,2,8,37,0,76,0,a_only,281.0247802734375,16,0.00044550619738751885,0.0030433617005957586
300000,126200,freeze,layer_2_mlp_activation,mlp_activation,2,8,18,0,95,0,a_only,257.4183349609375,17,0.00040808310012621895,0.002787715378298602
300000,126200,freeze,layer_2_mlp_activation,mlp_activation,2,8,36,104,77,9,generic_interaction,248.70751953125,18,0.00039427391840762225,0.0026933814834944675
300000,126200,freeze,layer_2_mlp_activation,mlp_activation,2,8,36,9,77,104,generic_interaction,239.55059814453125,19,0.00037975752870417976,0.0025942164781287817
300000,126200,freeze,layer_2_mlp_activation,mlp_activation,2,8,36,75,77,38,generic_interaction,226.73440551757812,20,0.0003594401273822597,0.002455423344831513
300000,126200,control,layer_2_mlp_output,mlp_output,2,9,0,41,0,72,b_only,16188902.0,1,0.07432911199823575,0.1682232581903162
300000,126200,control,layer_2_mlp_output,mlp_output,2,9,0,38,0,75,b_only,13271223.0,2,0.0609329910527942,0.1379048667556492
300000,126200,control,layer_2_mlp_output,mlp_output,2,9,41,0,72,0,a_only,12521834.0,3,0.05749227475768994,0.1301177630205112
300000,126200,control,layer_2_mlp_output,mlp_output,2,9,0,8,0,105,b_only,9909332.0,4,0.045497331941085406,0.10297054831325574
300000,126200,control,layer_2_mlp_output,mlp_output,2,9,38,0,75,0,a_only,9201215.0,5,0.042246110344904594,0.09561231309014102
300000,126200,control,layer_2_mlp_output,mlp_output,2,9,8,0,105,0,a_only,7696481.0,6,0.03533733160169191,0.0799762152133519
300000,126200,control,layer_2_mlp_output,mlp_output,2,9,41,41,72,72,addition,741437.375,7,0.003404207504996504,0.007704476249629239
300000,126200,control,layer_2_mlp_output,mlp_output,2,9,41,72,72,41,subtraction,628950.375,8,0.002887738950097256,0.006535593415941439
300000,126200,control,layer_2_mlp_output,mlp_output,2,9,38,75,75,38,subtraction,546742.25,9,0.00251029167601468,0.005681346559841082
300000,126200,control,layer_2_mlp_output,mlp_output,2,9,0,31,0,82,b_only,513563.5625,10,0.002357956305824536,0.005336577846451605
300000,126200,control,layer_2_mlp_output,mlp_output,2,9,31,0,82,0,a_only,461302.0625,11,0.0021180048324821316,0.004793514468347692
300000,126200,control,layer_2_mlp_output,mlp_output,2,9,0,49,0,64,b_only,423091.625,12,0.0019425668757609724,0.004396459480113935
300000,126200,control,layer_2_mlp_output,mlp_output,2,9,0,3,0,110,b_only,414213.75,13,0.0019018053364557534,0.004304207080395513
300000,126200,control,layer_2_mlp_output,mlp_output,2,9,0,30,0,83,b_only,402588.90625,14,0.0018484314687866711,0.004183410185610534
300000,126200,control,layer_2_mlp_output,mlp_output,2,9,49,0,64,0,a_only,392236.90625,15,0.0018009016877424881,0.004075839754411053
300000,126200,control,layer_2_mlp_output,mlp_output,2,9,46,0,67,0,a_only,385821.375,16,0.0017714456603473362,0.0040091742344210745
300000,126200,control,layer_2_mlp_output,mlp_output,2,9,0,46,0,67,b_only,374862.78125,17,0.0017211307877150282,0.0038953005235412984
300000,126200,control,layer_2_mlp_output,mlp_output,2,9,0,34,0,79,b_only,353432.4375,18,0.0016227363184202952,0.003672612026831424
300000,126200,control,layer_2_mlp_output,mlp_output,2,9,30,0,83,0,a_only,332020.21875,19,0.001524425067564649,0.0034501118718975824
300000,126200,control,layer_2_mlp_output,mlp_output,2,9,34,0,79,0,a_only,323075.84375,20,0.0014833582026760222,0.003357168452697441
300000,126200,freeze,layer_2_mlp_output,mlp_output,2,9,9,0,104,0,a_only,38046.96875,1,0.027694488530574775,0.2221070693906382
300000,126200,freeze,layer_2_mlp_output,mlp_output,2,9,38,0,75,0,a_only,37655.37890625,2,0.0274094492543138,0.2198210824787781
300000,126200,freeze,layer_2_mlp_output,mlp_output,2,9,36,0,77,0,a_only,36550.0625,3,0.02660488653772296,0.2133685687619901
300000,126200,freeze,layer_2_mlp_output,mlp_output,2,9,0,36,0,77,b_only,16467.59375,4,0.01198680476314003,0.09613299318958465
300000,126200,freeze,layer_2_mlp_output,mlp_output,2,9,0,9,0,104,b_only,13559.046875,5,0.009869665849929588,0.0791537476986663
300000,126200,freeze,layer_2_mlp_output,mlp_output,2,9,0,38,0,75,b_only,11552.970703125,6,0.008409437732980021,0.06744286207102884
300000,126200,freeze,layer_2_mlp_output,mlp_output,2,9,36,36,77,77,addition,1054.685546875,7,0.0007677083810071643,0.006156945576513736
300000,126200,freeze,layer_2_mlp_output,mlp_output,2,9,39,0,74,0,a_only,805.1127319335938,8,0.0005860436731994487,0.004700012518575767
300000,126200,freeze,layer_2_mlp_output,mlp_output,2,9,36,77,77,36,subtraction,710.933349609375,9,0.0005174902533269472,0.004150220845486103
300000,126200,freeze,layer_2_mlp_output,mlp_output,2,9,27,0,86,0,a_only,577.54931640625,10,0.00042039966506015523,0.003371563893524596
300000,126200,freeze,layer_2_mlp_output,mlp_output,2,9,41,0,72,0,a_only,568.4285888671875,11,0.0004137606635175931,0.003318319755266889
300000,126200,freeze,layer_2_mlp_output,mlp_output,2,9,36,9,77,104,generic_interaction,499.90625,12,0.00036388307299744203,0.002918306393530069
300000,126200,freeze,layer_2_mlp_output,mlp_output,2,9,36,104,77,9,generic_interaction,465.01409912109375,13,0.0003384849846852699,0.002714616227636108
300000,126200,freeze,layer_2_mlp_output,mlp_output,2,9,2,0,111,0,a_only,459.6348876953125,14,0.0003345694425532877,0.0026832139655199464
300000,126200,freeze,layer_2_mlp_output,mlp_output,2,9,45,0,68,0,a_only,420.16058349609375,15,0.0003058359927985636,0.0024527745294762263
300000,126200,freeze,layer_2_mlp_output,mlp_output,2,9,47,0,66,0,a_only,387.71429443359375,16,0.00028221825372963657,0.0022633625891025693
300000,126200,freeze,layer_2_mlp_output,mlp_output,2,9,36,38,77,75,generic_interaction,373.52130126953125,17,0.00027188713671005393,0.00218050804848818
300000,126200,freeze,layer_2_mlp_output,mlp_output,2,9,0,41,0,72,b_only,368.51947021484375,18,0.0002682462907418474,0.002151308822540811
300000,126200,freeze,layer_2_mlp_output,mlp_output,2,9,37,0,76,0,a_only,360.99169921875,19,0.000262766806452784,0.002107363898413676
300000,126200,freeze,layer_2_mlp_output,mlp_output,2,9,36,75,77,38,generic_interaction,356.00439453125,20,0.0002591365342654248,0.002078249473146911
300000,126200,control,layer_2_post_block_residual,post_block_residual,2,10,0,41,0,72,b_only,19307836.0,1,0.0782446738704466,0.16911650015072413
300000,126200,control,layer_2_post_block_residual,post_block_residual,2,10,0,38,0,75,b_only,16022090.0,2,0.06492924462238771,0.14033679309788605
300000,126200,control,layer_2_post_block_residual,post_block_residual,2,10,41,0,72,0,a_only,14821046.0,3,0.06006203443456258,0.12981690066628332
300000,126200,control,layer_2_post_block_residual,post_block_residual,2,10,0,8,0,105,b_only,12083852.0,4,0.048969602747751945,0.1058419368477818
300000,126200,control,layer_2_post_block_residual,post_block_residual,2,10,38,0,75,0,a_only,11335542.0,5,0.045937089321390026,0.09928752193417946
300000,126200,control,layer_2_post_block_residual,post_block_residual,2,10,8,0,105,0,a_only,9491034.0,6,0.0384622523219754,0.08313155616670495
300000,126200,control,layer_2_post_block_residual,post_block_residual,2,10,41,41,72,72,addition,779108.0,7,0.003157321792553858,0.006824173263095376
300000,126200,control,layer_2_post_block_residual,post_block_residual,2,10,41,72,72,41,subtraction,646126.0,8,0.0026184145208824118,0.005659389678697642
300000,126200,control,layer_2_post_block_residual,post_block_residual,2,10,38,75,75,38,subtraction,570504.8125,9,0.002311960956970154,0.004997026969213178
300000,126200,control,layer_2_post_block_residual,post_block_residual,2,10,0,31,0,82,b_only,568583.6875,10,0.002304175630893769,0.004980199918457617
300000,126200,control,layer_2_post_block_residual,post_block_residual,2,10,31,0,82,0,a_only,506160.0625,11,0.0020512049624078726,0.00443343408790461
300000,126200,control,layer_2_post_block_residual,post_block_residual,2,10,46,0,67,0,a_only,459594.46875,12,0.0018624986932769115,0.0040255680669564085
300000,126200,control,layer_2_post_block_residual,post_block_residual,2,10,0,3,0,110,b_only,459422.375,13,0.001861801286309922,0.0040240607052459704
300000,126200,control,layer_2_post_block_residual,post_block_residual,2,10,0,49,0,64,b_only,457127.0625,14,0.0018524995718146643,0.004003956162367514
300000,126200,control,layer_2_post_block_residual,post_block_residual,2,10,0,30,0,83,b_only,438554.625,15,0.0017772350877385227,0.003841280985860521
300000,126200,control,layer_2_post_block_residual,post_block_residual,2,10,49,0,64,0,a_only,437149.53125,16,0.001771540969442399,0.0038289738304970898
300000,126200,control,layer_2_post_block_residual,post_block_residual,2,10,0,46,0,67,b_only,435185.59375,17,0.0017635821464448637,0.0038117717869063546
300000,126200,control,layer_2_post_block_residual,post_block_residual,2,10,0,34,0,79,b_only,407326.5,18,0.0016506836473694135,0.0035677551901022947
300000,126200,control,layer_2_post_block_residual,post_block_residual,2,10,34,0,79,0,a_only,385815.46875,19,0.0015635105625776617,0.003379340998080317
300000,126200,control,layer_2_post_block_residual,post_block_residual,2,10,7,0,106,0,a_only,377994.25,20,0.0015318152078852368,0.003310835281442097
300000,126200,freeze,layer_2_post_block_residual,post_block_residual,2,10,38,0,75,0,a_only,55108.6328125,1,0.034920241569346096,0.2618663743306614
300000,126200,freeze,layer_2_post_block_residual,post_block_residual,2,10,9,0,104,0,a_only,46691.37109375,2,0.02958654342496956,0.22186905094249404
300000,126200,freeze,layer_2_post_block_residual,post_block_residual,2,10,36,0,77,0,a_only,38454.140625,3,0.024366924226471083,0.18272720387986208
300000,126200,freeze,layer_2_post_block_residual,post_block_residual,2,10,0,36,0,77,b_only,18890.20703125,4,0.01197000468276152,0.0897628878302887
300000,126200,freeze,layer_2_post_block_residual,post_block_residual,2,10,0,9,0,104,b_only,16465.833984375,5,0.010433771825395411,0.0782427003857885
300000,126200,freeze,layer_2_post_block_residual,post_block_residual,2,10,0,38,0,75,b_only,15157.416015625,6,0.009604677195196937,0.07202533203351222
300000,126200,freeze,layer_2_post_block_residual,post_block_residual,2,10,36,36,77,77,addition,1171.126953125,7,0.0007420985429023569,0.005564985982127213
300000,126200,freeze,layer_2_post_block_residual,post_block_residual,2,10,39,0,74,0,a_only,883.7734375,8,0.0005600135651173554,0.0041995334305476775
300000,126200,freeze,layer_2_post_block_residual,post_block_residual,2,10,36,77,77,36,subtraction,821.0196533203125,9,0.0005202488823243495,0.003901338663231001
300000,126200,freeze,layer_2_post_block_residual,post_block_residual,2,10,27,0,86,0,a_only,624.3594970703125,10,0.0003956328319374554,0.0029668447470471886
300000,126200,freeze,layer_2_post_block_residual,post_block_residual,2,10,41,0,72,0,a_only,572.91552734375,11,0.00036303474778156945,0.0027223921967669796
300000,126200,freeze,layer_2_post_block_residual,post_block_residual,2,10,36,9,77,104,generic_interaction,545.0771484375,12,0.0003453946274103608,0.0025901091953681623
300000,126200,freeze,layer_2_post_block_residual,post_block_residual,2,10,36,104,77,9,generic_interaction,529.745849609375,13,0.00033567976729994046,0.0025172576032852904
300000,126200,freeze,layer_2_post_block_residual,post_block_residual,2,10,2,0,111,0,a_only,507.9767761230469,14,0.0003218855345983265,0.0024138148565599634
300000,126200,freeze,layer_2_post_block_residual,post_block_residual,2,10,45,0,68,0,a_only,483.68328857421875,15,0.0003064916768582274,0.0022983765453628165
300000,126200,freeze,layer_2_post_block_residual,post_block_residual,2,10,36,38,77,75,generic_interaction,445.5142822265625,16,0.0002823054313627715,0.0021170042486108346
300000,126200,freeze,layer_2_post_block_residual,post_block_residual,2,10,36,75,77,38,generic_interaction,437.7849426269531,17,0.0002774076432628887,0.0020802758081901354
300000,126200,freeze,layer_2_post_block_residual,post_block_residual,2,10,47,0,66,0,a_only,421.7294921875,18,0.0002672339158587279,0.0020039831770677103
300000,126200,freeze,layer_2_post_block_residual,post_block_residual,2,10,0,41,0,72,b_only,416.80670166015625,19,0.0002641145310067209,0.0019805909562631975
300000,126200,freeze,layer_2_post_block_residual,post_block_residual,2,10,37,0,76,0,a_only,416.67047119140625,20,0.00026402820694758404,0.001979943613422262
